574.199,540.456,80.2274,591.425,719.597,181.329,563.408,613.587,68.1157,183.64,179.525,651.674,486.216,158.129,362.979,
65.6432,403.883,212.433,297.757,356.164,453.264,291.235,444.039,234.852,245.406,589.169,227.742,497.629,316.293,278.016,
49.8536,239.018,308.954,152.518,282.05,498.584,234.129,256.946,70.9949,617.127,93.9794,54.9531,325.2,195.891,412.382,
67.6206,67.2426,84.0504,91.5393,754.449,81.2578,287.873,443.714,464.148,204.825,277.615,106.423,61.7699,53.5042,269.464,
54.7247,125.976,74.9527,47.8462,52.2629,56.2159,47.5656,78.7239,69.1756,113.531,53.68,103.632,54.3348,107.361,192.396,
406.391,47.29,50.7361,52.7967,61.8149,199.736,140.238,133.672,316.923,51.6434,231.396,161.373,49.2121,63.545,49.5809,
72.3053,54.9263,58.8083,139.698,52.4903,149.096,72.5804,57.8404,50.2753,59.3511,125.124,241.593,229.948,43.1251,94.968,
48.4103,245.856,48.5046,68.1171,55.5386,240.013,58.073,59.2208,51.2254,97.4169,242.44,47.8622,60.7766,55.4023,49.5431,
57.781,49.5528,59.4723,53.3543,67.2775,95.2085,795.281,54.7362,41.3664,383.911,60.5615,62.8804,342.476,65.7017,99.0336,
56.239,396.592,47.302,56.4691,52.8909,46.9392,46.347,64.1756,77.9337,48.6347,47.7444,54.474,48.7603,46.9644,129.09,
50.2881,74.0583,49.7835,46.7114,205.051,61.269,53.1208,75.3782,357.155,43.5514,82.5193,52.0804,57.0365,68.5918,125.024,
58.427,46.5581,47.1293,52.5369,69.0892,53.3713,46.1031,68.46,47.649,60.5043,70.4341,41.2548,54.7898,54.6703,55.6831,
49.993,49.9839,58.3793,43.4071,49.4784,44.2863,49.2377,54.1253,47.6699,46.1793,55.5375,48.2532,47.0261,625.15,171.17,
50.0023,49.0527,108.398,68.986,53.7169,57.3614,150.825,74.5026,69.9247,41.1832,52.9881,51.1726,49.9763,49.824,471.277,
51.8422,59.8231,49.556,53.8257,39.1626,43.6366,43.4012,45.0616,49.3162,63.0925,53.0594,115.575,61.7923,45.3796,53.2505,
431.153,65.8177,42.9931,54.9418,60.7925,52.1732,59.134,159.582,50.2808,48.0788,90.9213,48.0673,74.8928,43.3273,44.8339,
50.6856,67.2331,43.2914,70.3573,84.1138,41.7867,145.864,48.4635,62.9739,156.653,672.998,37.9479,39.9985,47.0201,48.3228,
51.9712,43.4136,48.2157,45.0214,45.4395,55.7509,46.4443,57.7422,84.1726,43.7478,47.641,44.5866,71.6057,59.9811,44.7278,
39.4827,44.3385,62.457,45.1653,62.0609,51.4654,66.3634,40.9481,43.6572,39.3826,57.2832,57.2449,57.2328,69.5559,54.9738,
49.2834,60.7437,62.0386,44.9504,55.2492,43.476,46.4126,52.6375,56.5607,48.4631,52.4135,351.353,53.3722,43.4972,71.6645,
49.9641,59.9474,45.9154,42.9833,45.366,47.5492,372.964,60.367,56.7008,68.5169,44.7693,41.2674,65.976,54.0332,48.6593,
44.9206,49.0532,48.9551,52.3401,76.1041,66.3948,47.1042,60.2237,49.1563,55.7517,56.0977,52.1423,48.7059,46.2286,45.52,
50.8865,40.7725,46.1492,56.9759,56.0357,56.293,58.6971,50.5085,47.97,47.8975,46.4429,66.2171,48.1504,181.606,119.57,
113.536,50.0498,56.1197,46.9003,45.2363,59.1604,40.8596,44.6207,60.7696,51.0443,50.2669,64.1739,49.7848,358.59,43.0713,
131.16,44.3667,49.106,45.6478,46.5445,815.79,65.6544,46.033,40.5869,47.9595,48.5965,42.9284,103.373,46.4141,48.4881,
44.7653,49.7342,52.3282,67.2715,41.89,44.6623,44.7622,46.7785,53.2364,49.0869,94.4862,52.2784,44.0632,41.9433,49.0409,
45.166,45.2721,44.9776,46.5831,420.685,43.8602,43.6147,43.664,44.5893,45.4347,43.5028,57.8369,54.8674,51.9378,42.8614,
40.0808,47.0207,52.9631,43.7746,75.5351,52.8029,51.2842,43.671,46.4629,45.1122,48.6274,75.6077,51.1026,45.5201,71.9911,
71.6724,48.301,67.6658,58.2685,43.1596,66.6683,50.9433,48.5513,53.8615,60.1019,42.2795,48.5089,63.9638,47.4807,71.5237,
53.9847,56.6221,105.849,49.1215,53.0699,63.7459,48.4135,45.478,57.326,53.1528,45.0575,51.7451,50.7652,53.0386,53.107,
50.8988,45.9675,44.0905,52.8702,43.9132,46.4843,53.1786,45.623,91.9521,52.305,71.7775,51.6047,45.1861,46.334,481.369,
48.0071,75.3631,62.2912,49.5921,42.5924,402.031,55.4388,46.5935,47.0033,58.1151,50.6451,46.5176,47.3155,264.922,53.1959,
46.5684,43.8109,49.8031,44.5852,55.0518,51.9365,48.873,341.87,66.3288,45.0368,71.4014,47.9362,50.348,50.2312,53.5434,
52.1525,45.1099,55.6765,43.822,42.8218,57.2782,43.8252,47.843,45.3443,53.6955,49.5681,45.5912,54.331,48.2103,43.8912,
80.1847,47.6136,51.2294,57.5695,52.8198,54.5846,48.5812,58.9955,48.7662,51.3443,38.9215,93.7953,49.9507,80.3934,48.1749,
61.3796,63.4173,47.5488,58.2263,43.9844,83.4096,46.7909,48.9361,54.9312,50.1706,50.7104,94.0634,58.1989,58.9569,62.0529,
41.8292,51.7361,46.6971,45.2461,51.1198,69.2508,53.512,44.8233,43.6146,49.3564,39.236,43.6565,52.1721,284.774,46.9454,
59.3555,47.1545,49.8743,61.405,46.5528,47.2924,70.7681,44.2628,47.8677,50.6751,48.748,57.6981,145.33,55.754,45.0386,
51.6895,58.7,50.9316,43.5721,54.7674,51.5226,54.0114,63.993,62.9611,48.0389,43.8472,50.6304,62.3179,62.8263,51.1703,
65.8099,48.9087,49.0509,76.1972,44.5335,42.554,45.954,48.8563,52.6803,123.429,52.918,52.143,47.7088,51.0779,91.6589,
47.1325,49.2451,46.4832,49.0141,45.2146,50.3383,55.9851,54.6828,49.8572,48.8423,49.0199,59.2373,48.6908,45.1023,45.405,
52.8859,48.0613,58.1795,57.7348,51.8207,45.4674,49.9336,46.0796,74.0041,43.6549,47.8323,63.2672,40.1434,51.8477,43.9745,
44.3916,46.3555,47.0485,44.591,46.8545,52.7907,49.2909,53.107,59.995,56.5374,45.2645,48.1663,89.4269,67.5791,51.1151,
79.3455,74.9488,48.2494,44.1644,47.6372,53.0528,416.624,43.2368,97.8878,65.4989,52.9107,53.8701,45.202,48.8763,64.945,
66.556,68.3511,48.9342,45.6638,42.2506,57.2261,51.1979,44.3928,46.8057,59.2389,54.4852,42.93,54.3209,47.3352,44.5276,
42.4406,47.3811,48.5571,46.2306,47.2268,52.0784,45.2566,58.4544,47.1873,45.1313,79.427,96.0238,51.4012,44.2798,48.405,
405.296,66.0842,51.1332,47.106,41.7595,135.438,42.7674,44.7236,48.9625,46.8922,55.5721,52.7721,271.607,45.7344,45.4525,
50.0623,49.0976,46.1861,342.971,49.7628,72.0201,43.6442,55.8538,55.1504,50.4849,62.677,336.1,52.6463,47.9505,72.6862,
60.1125,48.0863,46.0171,52.9509,39.3255,441.146,43.1804,44.7086,43.2894,50.8106,56.878,46.5323,52.0958,54.6713,58.716,
78.8433,51.7434,63.3881,44.5841,70.1845,53.5509,46.993,45.7109,54.7317,68.3116,250.019,44.7663,52.4499,45.8025,62.1546,
