   -2.933333,   -0.266667,   -1.317059
   -2.933333,    0.000000,   -1.311670
   -2.933333,    0.266667,   -1.301848
   -2.933333,    0.533333,   -1.282055
   -2.933333,    0.800000,   -1.241274
   -2.933333,    1.066667,   -1.180288
   -2.933333,    1.333333,   -1.126364
   -2.933333,    1.600000,   -1.089797
   -2.933333,    1.866667,   -1.065764
   -2.933333,    2.133333,   -1.049391
   -2.933333,    2.400000,   -1.037738
   -2.933333,    2.666667,   -1.029112
   -2.933333,    2.933333,   -1.022512
   -2.933333,    3.200000,   -1.017318
   -2.933333,    3.466667,   -1.013129
   -2.933333,    3.733333,   -1.009679
   -2.933333,    4.000000,   -1.006781
   -2.666667,   -4.000000,   -1.276147
   -2.666667,   -3.733333,   -1.286813
   -2.666667,   -3.466667,   -1.295744
   -2.666667,   -3.200000,   -1.302780
   -2.666667,   -2.933333,   -1.308126
   -2.666667,   -2.666667,   -1.312107
   -2.666667,   -2.400000,   -1.315022
   -2.666667,   -2.133333,   -1.317098
   -2.666667,   -1.866667,   -1.318489
   -2.666667,   -1.600000,   -1.319279
   -2.666667,   -1.333333,   -1.319495
   -2.666667,   -1.066667,   -1.319093
   -2.666667,   -0.800000,   -1.317938
   -2.666667,   -0.533333,   -1.315733
   -2.666667,   -0.266667,   -1.311858
   -2.666667,    0.000000,   -1.304932
   -2.666667,    0.266667,   -1.291597
   -2.666667,    0.533333,   -1.263634
   -2.666667,    0.800000,   -1.210597
   -2.666667,    1.066667,   -1.147870
   -2.666667,    1.333333,   -1.100416
   -2.666667,    1.600000,   -1.069197
   -2.666667,    1.866667,   -1.048440
   -2.666667,    2.133333,   -1.034038
   -2.666667,    2.400000,   -1.023610
   -2.666667,    2.666667,   -1.015770
   -2.666667,    2.933333,   -1.009685
   -2.666667,    3.200000,   -1.004828
   -2.666667,    3.466667,   -1.000855
   -2.666667,    3.733333,   -0.997532
   -2.666667,    4.000000,   -0.994696
   -2.400000,   -4.000000,   -1.252895
   -2.400000,   -3.733333,   -1.264858
   -2.400000,   -3.466667,   -1.276448
   -2.400000,   -3.200000,   -1.286667
   -2.400000,   -2.933333,   -1.294982
   -2.400000,   -2.666667,   -1.301379
   -2.400000,   -2.400000,   -1.306124
   -2.400000,   -2.133333,   -1.309537
   -2.400000,   -1.866667,   -1.311880
   -2.400000,   -1.600000,   -1.313326
   -2.400000,   -1.333333,   -1.313956
   -2.400000,   -1.066667,   -1.313749
   -2.400000,   -0.800000,   -1.312545
   -2.400000,   -0.533333,   -1.309956
   -2.400000,   -0.266667,   -1.305109
   -2.400000,    0.000000,   -1.295949
   -2.400000,    0.266667,   -1.277295
   -2.400000,    0.533333,   -1.237954
   -2.400000,    0.800000,   -1.174734
   -2.400000,    1.066667,   -1.115131
   -2.400000,    1.333333,   -1.073995
   -2.400000,    1.600000,   -1.047055
   -2.400000,    1.866667,   -1.028841
   -2.400000,    2.133333,   -1.015962
   -2.400000,    2.400000,   -1.006464
   -2.400000,    2.666667,   -0.999196
   -2.400000,    2.933333,   -0.993452
   -2.400000,    3.200000,   -0.988780
   -2.400000,    3.466667,   -0.984879
   -2.400000,    3.733333,   -0.981543
   -2.400000,    4.000000,   -0.978625
   -2.133333,   -4.000000,   -1.229497
   -2.133333,   -3.733333,   -1.240154
   -2.133333,   -3.466667,   -1.251961
   -2.133333,   -3.200000,   -1.264096
   -2.133333,   -2.933333,   -1.275447
   -2.133333,   -2.666667,   -1.285109
   -2.133333,   -2.400000,   -1.292718
   -2.133333,   -2.133333,   -1.298373
   -2.133333,   -1.866667,   -1.302360
   -2.133333,   -1.600000,   -1.304955
   -2.133333,   -1.333333,   -1.306329
   -2.133333,   -1.066667,   -1.306510
   -2.133333,   -0.800000,   -1.305323
   -2.133333,   -0.533333,   -1.302249
   -2.133333,   -0.266667,   -1.296021
   -2.133333,    0.000000,   -1.283487
   -2.133333,    0.266667,   -1.256694
   -2.133333,    0.533333,   -1.203331
   -2.133333,    0.800000,   -1.134852
   -2.133333,    1.066667,   -1.080696
   -2.133333,    1.333333,   -1.044857
   -2.133333,    1.600000,   -1.021159
   -2.133333,    1.866667,   -1.004807
   -2.133333,    2.133333,   -0.992987
   -2.133333,    2.400000,   -0.984070
   -2.133333,    2.666667,   -0.977079
   -2.133333,    2.933333,   -0.971405
   -2.133333,    3.200000,   -0.966652
   -2.133333,    3.466667,   -0.962553
   -2.133333,    3.733333,   -0.958922
   -2.133333,    4.000000,   -0.955625
   -1.866667,   -4.000000,   -1.207503
   -1.866667,   -3.733333,   -1.215787
   -1.866667,   -3.466667,   -1.225630
   -1.866667,   -3.200000,   -1.236937
   -1.866667,   -2.933333,   -1.249179
   -1.866667,   -2.666667,   -1.261350
   -1.866667,   -2.400000,   -1.272294
   -1.866667,   -2.133333,   -1.281220
   -1.866667,   -1.866667,   -1.287908
   -1.866667,   -1.600000,   -1.292506
   -1.866667,   -1.333333,   -1.295230
   -1.866667,   -1.066667,   -1.296174
   -1.866667,   -0.800000,   -1.295151
   -1.866667,   -0.533333,   -1.291447
   -1.866667,   -0.266667,   -1.283160
   -1.866667,    0.000000,   -1.265302
   -1.866667,    0.266667,   -1.226250
   -1.866667,    0.533333,   -1.158553
   -1.866667,    0.800000,   -1.089733
   -1.866667,    1.066667,   -1.040974
   -1.866667,    1.333333,   -1.009010
   -1.866667,    1.600000,   -0.987448
   -1.866667,    1.866667,   -0.972158
   -1.866667,    2.133333,   -0.960756
   -1.866667,    2.400000,   -0.951845
   -1.866667,    2.666667,   -0.944576
   -1.866667,    2.933333,   -0.938407
   -1.866667,    3.200000,   -0.932982
   -1.866667,    3.466667,   -0.928053
   -1.866667,    3.733333,   -0.923448
   -1.866667,    4.000000,   -0.919038
   -1.600000,   -4.000000,   -1.185441
   -1.600000,   -3.733333,   -1.191550
   -1.600000,   -3.466667,   -1.198965
   -1.600000,   -3.200000,   -1.207906
   -1.600000,   -2.933333,   -1.218463
   -1.600000,   -2.666667,   -1.230395
   -1.600000,   -2.400000,   -1.242950
   -1.600000,   -2.133333,   -1.254925
   -1.600000,   -1.866667,   -1.265135
   -1.600000,   -1.600000,   -1.272877
   -1.600000,   -1.333333,   -1.277958
   -1.600000,   -1.066667,   -1.280352
   -1.600000,   -0.800000,   -1.279788
   -1.600000,   -0.533333,   -1.275217
   -1.600000,   -0.266667,   -1.263628
   -1.600000,    0.000000,   -1.236932
   -1.600000,    0.266667,   -1.180245
   -1.600000,    0.533333,   -1.100308
   -1.600000,    0.800000,   -1.033150
   -1.600000,    1.066667,   -0.987942
   -1.600000,    1.333333,   -0.957849
   -1.600000,    1.600000,   -0.936805
   -1.600000,    1.866667,   -0.921172
   -1.600000,    2.133333,   -0.908851
   -1.600000,    2.400000,   -0.898592
   -1.600000,    2.666667,   -0.889614
   -1.600000,    2.933333,   -0.881411
   -1.600000,    3.200000,   -0.873636
   -1.600000,    3.466667,   -0.866038
   -1.600000,    3.733333,   -0.858430
   -1.600000,    4.000000,   -0.850663
   -1.333333,   -4.000000,   -1.159542
   -1.333333,   -3.733333,   -1.163909
   -1.333333,   -3.466667,   -1.169215
   -1.333333,   -3.200000,   -1.175702
   -1.333333,   -2.933333,   -1.183631
   -1.333333,   -2.666667,   -1.193207
   -1.333333,   -2.400000,   -1.204420
   -1.333333,   -2.133333,   -1.216817
   -1.333333,   -1.866667,   -1.229329
   -1.333333,   -1.600000,   -1.240485
   -1.333333,   -1.333333,   -1.248941
   -1.333333,   -1.066667,   -1.253780
   -1.333333,   -0.800000,   -1.254135
   -1.333333,   -0.533333,   -1.248140
   -1.333333,   -0.266667,   -1.230585
   -1.333333,    0.000000,   -1.188066
   -1.333333,    0.266667,   -1.106563
   -1.333333,    0.533333,   -1.014774
   -1.333333,    0.800000,   -0.946263
   -1.333333,    1.066667,   -0.900073
   -1.333333,    1.333333,   -0.867720
   -1.333333,    1.600000,   -0.843336
   -1.333333,    1.866667,   -0.823492
   -1.333333,    2.133333,   -0.806177
   -1.333333,    2.400000,   -0.790155
   -1.333333,    2.666667,   -0.774622
   -1.333333,    2.933333,   -0.759018
   -1.333333,    3.200000,   -0.742928
   -1.333333,    3.466667,   -0.726023
   -1.333333,    3.733333,   -0.708025
   -1.333333,    4.000000,   -0.688687
   -1.066667,   -4.000000,   -1.121896
   -1.066667,   -3.733333,   -1.124631
   -1.066667,   -3.466667,   -1.127956
   -1.066667,   -3.200000,   -1.132066
   -1.066667,   -2.933333,   -1.137204
   -1.066667,   -2.666667,   -1.143651
   -1.066667,   -2.400000,   -1.151688
   -1.066667,   -2.133333,   -1.161467
   -1.066667,   -1.866667,   -1.172784
   -1.066667,   -1.600000,   -1.184750
   -1.066667,   -1.333333,   -1.195624
   -1.066667,   -1.066667,   -1.203046
   -1.066667,   -0.800000,   -1.204202
   -1.066667,   -0.533333,   -1.194610
   -1.066667,   -0.266667,   -1.163511
   -1.066667,    0.000000,   -1.087539
   -1.066667,    0.266667,   -0.963704
   -1.066667,    0.533333,   -0.847113
   -1.066667,    0.800000,   -0.762879
   -1.066667,    1.066667,   -0.702306
   -1.066667,    1.333333,   -0.655049
   -1.066667,    1.600000,   -0.614677
   -1.066667,    1.866667,   -0.577496
   -1.066667,    2.133333,   -0.541351
   -1.066667,    2.400000,   -0.504952
   -1.066667,    2.666667,   -0.467527
   -1.066667,    2.933333,   -0.428641
   -1.066667,    3.200000,   -0.388099
   -1.066667,    3.466667,   -0.345899
   -1.066667,    3.733333,   -0.302198
   -1.066667,    4.000000,   -0.257281
   -0.800000,   -4.000000,   -1.050997
   -0.800000,   -3.733333,   -1.050848
   -0.800000,   -3.466667,   -1.050847
   -0.800000,   -3.200000,   -1.051136
   -0.800000,   -2.933333,   -1.051903
   -0.800000,   -2.666667,   -1.053397
   -0.800000,   -2.400000,   -1.055930
   -0.800000,   -2.133333,   -1.059841
   -0.800000,   -1.866667,   -1.065386
   -0.800000,   -1.600000,   -1.072452
   -0.800000,   -1.333333,   -1.079984
   -0.800000,   -1.066667,   -1.085084
   -0.800000,   -0.800000,   -1.081672
   -0.800000,   -0.533333,   -1.057066
   -0.800000,   -0.266667,   -0.980962
   -0.800000,    0.000000,   -0.805007
   -0.800000,    0.266667,   -0.571945
   -0.800000,    0.533333,   -0.388090
   -0.800000,    0.800000,   -0.263703
   -0.800000,    1.066667,   -0.175113
   -0.800000,    1.333333,   -0.106040
   -0.800000,    1.600000,   -0.048047
   -0.800000,    1.866667,    0.003069
   -0.800000,    2.133333,    0.049417
   -0.800000,    2.400000,    0.092071
   -0.800000,    2.666667,    0.131592
   -0.800000,    2.933333,    0.168292
   -0.800000,    3.200000,    0.202369
   -0.800000,    3.466667,    0.233975
   -0.800000,    3.733333,    0.263246
   -0.800000,    4.000000,    0.290314
   -0.533333,   -4.000000,   -0.872086
   -0.533333,   -3.733333,   -0.862084
   -0.533333,   -3.466667,   -0.851626
   -0.533333,   -3.200000,   -0.840894
   -0.533333,   -2.933333,   -0.830143
   -0.533333,   -2.666667,   -0.819705
   -0.533333,   -2.400000,   -0.809982
   -0.533333,   -2.133333,   -0.801401
   -0.533333,   -1.866667,   -0.794282
   -0.533333,   -1.600000,   -0.788488
   -0.533333,   -1.333333,   -0.782529
   -0.533333,   -1.066667,   -0.771330
   -0.533333,   -0.800000,   -0.740360
   -0.533333,   -0.533333,   -0.649188
   -0.533333,   -0.266667,   -0.405131
   -0.533333,    0.000000,   -0.018495
   -0.533333,    0.266667,    0.245078
   -0.533333,    0.533333,    0.366920
   -0.533333,    0.800000,    0.425513
   -0.533333,    1.066667,    0.457981
   -0.533333,    1.333333,    0.478829
   -0.533333,    1.600000,    0.494030
   -0.533333,    1.866667,    0.506224
   -0.533333,    2.133333,    0.516654
   -0.533333,    2.400000,    0.525934
   -0.533333,    2.666667,    0.534389
   -0.533333,    2.933333,    0.542196
   -0.533333,    3.200000,    0.549462
   -0.533333,    3.466667,    0.556255
   -0.533333,    3.733333,    0.562622
   -0.533333,    4.000000,    0.568599
   -0.266667,   -4.000000,   -0.417904
   -0.266667,   -3.733333,   -0.394904
   -0.266667,   -3.466667,   -0.373651
   -0.266667,   -3.200000,   -0.354334
   -0.266667,   -2.933333,   -0.337055
   -0.266667,   -2.666667,   -0.321797
   -0.266667,   -2.400000,   -0.308355
   -0.266667,   -2.133333,   -0.296188
   -0.266667,   -1.866667,   -0.284090
   -0.266667,   -1.600000,   -0.269435
   -0.266667,   -1.333333,   -0.246319
   -0.266667,   -1.066667,   -0.200792
   -0.266667,   -0.800000,   -0.098783
   -0.266667,   -0.533333,    0.128004
   -0.266667,   -0.266667,    0.468772
   -0.266667,    0.000000,    0.692100
   -0.266667,    0.266667,    0.771562
   -0.266667,    0.533333,    0.790828
   -0.266667,    0.800000,    0.788837
   -0.266667,    1.066667,    0.779979
   -0.266667,    1.333333,    0.769656
   -0.266667,    1.600000,    0.759833
   -0.266667,    1.866667,    0.751117
   -0.266667,    2.133333,    0.743598
   -0.266667,    2.400000,    0.737175
   -0.266667,    2.666667,    0.731700
   -0.266667,    2.933333,    0.727023
   -0.266667,    3.200000,    0.723012
   -0.266667,    3.466667,    0.719556
   -0.266667,    3.733333,    0.716564
   -0.266667,    4.000000,    0.713961
    0.000000,   -4.000000,    0.095969
    0.000000,   -3.733333,    0.108403
    0.000000,   -3.466667,    0.119316
    0.000000,   -3.200000,    0.128964
    0.000000,   -2.933333,    0.137703
    0.000000,   -2.666667,    0.146064
    0.000000,   -2.400000,    0.154881
    0.000000,   -2.133333,    0.165553
    0.000000,   -1.866667,    0.180556
    0.000000,   -1.600000,    0.204523
    0.000000,   -1.333333,    0.246581
    0.000000,   -1.066667,    0.325077
    0.000000,   -0.800000,    0.472017
    0.000000,   -0.533333,    0.699211
    0.000000,   -0.266667,    0.897493
    0.000000,    0.000000,    0.984751
    0.000000,    0.266667,    1.006966
    0.000000,    0.533333,    1.001280
    0.000000,    0.800000,    0.983669
    0.000000,    1.066667,    0.962012
    0.000000,    1.333333,    0.940370
    0.000000,    1.600000,    0.920518
    0.000000,    1.866667,    0.902958
    0.000000,    2.133333,    0.887610
    0.000000,    2.400000,    0.874194
    0.000000,    2.666667,    0.862394
    0.000000,    2.933333,    0.851929
    0.000000,    3.200000,    0.842565
    0.000000,    3.466667,    0.834116
    0.000000,    3.733333,    0.826435
    0.000000,    4.000000,    0.819405
    0.266667,   -4.000000,    0.375654
    0.266667,   -3.733333,    0.381618
    0.266667,   -3.466667,    0.387436
    0.266667,   -3.200000,    0.393405
    0.266667,   -2.933333,    0.399955
    0.266667,   -2.666667,    0.407740
    0.266667,   -2.400000,    0.417789
    0.266667,   -2.133333,    0.431803
    0.266667,   -1.866667,    0.452700
    0.266667,   -1.600000,    0.485705
    0.266667,   -1.333333,    0.540391
    0.266667,   -1.066667,    0.633353
    0.266667,   -0.800000,    0.782219
    0.266667,   -0.533333,    0.956748
    0.266667,   -0.266667,    1.068178
    0.266667,    0.000000,    1.111746
    0.266667,    0.266667,    1.122520
    0.266667,    0.533333,    1.117003
    0.266667,    0.800000,    1.101742
    0.266667,    1.066667,    1.080715
    0.266667,    1.333333,    1.057355
    0.266667,    1.600000,    1.034343
    0.266667,    1.866667,    1.013200
    0.266667,    2.133333,    0.994434
    0.266667,    2.400000,    0.977973
    0.266667,    2.666667,    0.963507
    0.266667,    2.933333,    0.950684
    0.266667,    3.200000,    0.939180
    0.266667,    3.466667,    0.928731
    0.266667,    3.733333,    0.919126
    0.266667,    4.000000,    0.910206
    0.533333,   -4.000000,    0.517835
    0.533333,   -3.733333,    0.522335
    0.533333,   -3.466667,    0.527335
    0.533333,   -3.200000,    0.533167
    0.533333,   -2.933333,    0.540318
    0.533333,   -2.666667,    0.549531
    0.533333,   -2.400000,    0.561968
    0.533333,   -2.133333,    0.579522
    0.533333,   -1.866667,    0.605393
    0.533333,   -1.600000,    0.645161
    0.533333,   -1.333333,    0.708522
    0.533333,   -1.066667,    0.809703
    0.533333,   -0.800000,    0.951626
    0.533333,   -0.533333,    1.081217
    0.533333,   -0.266667,    1.148227
    0.533333,    0.000000,    1.174459
    0.533333,    0.266667,    1.182350
    0.533333,    0.533333,    1.180401
    0.533333,    0.800000,    1.171486
    0.533333,    1.066667,    1.156807
    0.533333,    1.333333,    1.137610
    0.533333,    1.600000,    1.115840
    0.533333,    1.866667,    1.093741
    0.533333,    2.133333,    1.073035
    0.533333,    2.400000,    1.054549
    0.533333,    2.666667,    1.038408
    0.533333,    2.933333,    1.024379
    0.533333,    3.200000,    1.012109
    0.533333,    3.466667,    1.001250
    0.533333,    3.733333,    0.991499
    0.533333,    4.000000,    0.982607
    0.800000,   -4.000000,    0.599822
    0.800000,   -3.733333,    0.604283
    0.800000,   -3.466667,    0.609580
    0.800000,   -3.200000,    0.616084
    0.800000,   -2.933333,    0.624344
    0.800000,   -2.666667,    0.635192
    0.800000,   -2.400000,    0.649929
    0.800000,   -2.133333,    0.670669
    0.800000,   -1.866667,    0.700968
    0.800000,   -1.600000,    0.746938
    0.800000,   -1.333333,    0.818604
    0.800000,   -1.066667,    0.926926
    0.800000,   -0.800000,    1.057064
    0.800000,   -0.533333,    1.149637
    0.800000,   -0.266667,    1.192017
    0.800000,    0.000000,    1.209555
    0.800000,    0.266667,    1.215978
    0.800000,    0.533333,    1.216225
    0.800000,    0.800000,    1.211949
    0.800000,    1.066667,    1.203530
    0.800000,    1.333333,    1.190922
    0.800000,    1.600000,    1.174312
    0.800000,    1.866667,    1.154672
    0.800000,    2.133333,    1.133768
    0.800000,    2.400000,    1.113469
    0.800000,    2.666667,    1.095010
    0.800000,    2.933333,    1.078854
    0.800000,    3.200000,    1.064942
    0.800000,    3.466667,    1.052981
    0.800000,    3.733333,    1.042625
    0.800000,    4.000000,    1.033552
    1.066667,   -4.000000,    0.652732
    1.066667,   -3.733333,    0.657567
    1.066667,   -3.466667,    0.663462
    1.066667,   -3.200000,    0.670835
    1.066667,   -2.933333,    0.680304
    1.066667,   -2.666667,    0.692807
    1.066667,   -2.400000,    0.709818
    1.066667,   -2.133333,    0.733744
    1.066667,   -1.866667,    0.768642
    1.066667,   -1.600000,    0.821379
    1.066667,   -1.333333,    0.902179
    1.066667,   -1.066667,    1.015628
    1.066667,   -0.800000,    1.127184
    1.066667,   -0.533333,    1.190831
    1.066667,   -0.266667,    1.218898
    1.066667,    0.000000,    1.231409
    1.066667,    0.266667,    1.236737
    1.066667,    0.533333,    1.237971
    1.066667,    0.800000,    1.236239
    1.066667,    1.066667,    1.231820
    1.066667,    1.333333,    1.224546
    1.066667,    1.600000,    1.214034
    1.066667,    1.866667,    1.199986
    1.066667,    2.133333,    1.182652
    1.066667,    2.400000,    1.163168
    1.066667,    2.666667,    1.143281
    1.066667,    2.933333,    1.124574
    1.066667,    3.200000,    1.107929
    1.066667,    3.466667,    1.093566
    1.066667,    3.733333,    1.081318
    1.066667,    4.000000,    1.070874
    1.333333,   -4.000000,    0.689822
    1.333333,   -3.733333,    0.695176
    1.333333,   -3.466667,    0.701779
    1.333333,   -3.200000,    0.710101
    1.333333,   -2.933333,    0.720843
    1.333333,   -2.666667,    0.735075
    1.333333,   -2.400000,    0.754497
    1.333333,   -2.133333,    0.781909
    1.333333,   -1.866667,    0.822041
    1.333333,   -1.600000,    0.882661
    1.333333,   -1.333333,    0.973186
    1.333333,   -1.066667,    1.086362
    1.333333,   -0.800000,    1.174267
    1.333333,   -0.533333,    1.217384
    1.333333,   -0.266667,    1.236820
    1.333333,    0.000000,    1.246161
    1.333333,    0.266667,    1.250617
    1.333333,    0.533333,    1.252216
    1.333333,    0.800000,    1.251773
    1.333333,    1.066667,    1.249557
    1.333333,    1.333333,    1.245518
    1.333333,    1.600000,    1.239379
    1.333333,    1.866667,    1.230695
    1.333333,    2.133333,    1.218981
    1.333333,    2.400000,    1.204019
    1.333333,    2.666667,    1.186291
    1.333333,    2.933333,    1.167132
    1.333333,    3.200000,    1.148234
    1.333333,    3.466667,    1.130901
    1.333333,    3.733333,    1.115730
    1.333333,    4.000000,    1.102767
    1.600000,   -4.000000,    0.717436
    1.600000,   -3.733333,    0.723386
    1.600000,   -3.466667,    0.730765
    1.600000,   -3.200000,    0.740109
    1.600000,   -2.933333,    0.752220
    1.600000,   -2.666667,    0.768338
    1.600000,   -2.400000,    0.790456
    1.600000,   -2.133333,    0.821889
    1.600000,   -1.866667,    0.868225
    1.600000,   -1.600000,    0.938046
    1.600000,   -1.333333,    1.037290
    1.600000,   -1.066667,    1.141616
    1.600000,   -0.800000,    1.205944
    1.600000,   -0.533333,    1.235484
    1.600000,   -0.266667,    1.249505
    1.600000,    0.000000,    1.256726
    1.600000,    0.266667,    1.260485
    1.600000,    0.533333,    1.262164
    1.600000,    0.800000,    1.262368
    1.600000,    1.066667,    1.261338
    1.600000,    1.333333,    1.259105
    1.600000,    1.600000,    1.255546
    1.600000,    1.866667,    1.250389
    1.600000,    2.133333,    1.243221
    1.600000,    2.400000,    1.233529
    1.600000,    2.666667,    1.220860
    1.600000,    2.933333,    1.205173
    1.600000,    3.200000,    1.187219
    1.600000,    3.466667,    1.168484
    1.600000,    3.733333,    1.150543
    1.600000,    4.000000,    1.134425
    1.866667,   -4.000000,    0.738924
    1.866667,   -3.733333,    0.745530
    1.866667,   -3.466667,    0.753757
    1.866667,   -3.200000,    0.764218
    1.866667,   -2.933333,    0.777844
    1.866667,   -2.666667,    0.796090
    1.866667,   -2.400000,    0.821330
    1.866667,   -2.133333,    0.857545
    1.866667,   -1.866667,    0.911331
    1.866667,   -1.600000,    0.991389
    1.866667,   -1.333333,    1.095193
    1.866667,   -1.066667,    1.182478
    1.866667,   -0.800000,    1.227617
    1.866667,   -0.533333,    1.248405
    1.866667,   -0.266667,    1.258890
    1.866667,    0.000000,    1.264629
    1.866667,    0.266667,    1.267831
    1.866667,    0.533333,    1.269466
    1.866667,    0.800000,    1.269991
    1.866667,    1.066667,    1.269613
    1.866667,    1.333333,    1.268397
    1.866667,    1.600000,    1.266304
    1.866667,    1.866667,    1.263202
    1.866667,    2.133333,    1.258857
    1.866667,    2.400000,    1.252920
    1.866667,    2.666667,    1.244919
    1.866667,    2.933333,    1.234333
