683.854,530.658,819.106,611.542,850.743,520.472,362.496,536.488,349.956,421.776,656.561,693.426,533.858,574.41,645.828,
387.278,394.757,465.296,394.615,647.633,830.45,524.442,772.982,288.359,505.732,316.76,734.523,577.672,538.406,315.39,
702.508,790.693,688.144,451.769,344.918,651.918,712.346,608.139,679.418,743.812,292.564,336.02,698.385,778.142,225.48,
364.257,685.036,394.523,298.008,695.277,501.55,835.451,310.487,769.669,412.665,561.6,569.755,441.098,335.322,722.568,
765.929,649.879,545.199,698.422,411.577,452.081,628.366,543.923,754.562,783.232,795.035,462.939,408.032,337.452,388.534,
616.517,549.637,366.77,541.411,393.966,345.358,592.906,299.652,380.872,573.37,450.736,666.756,604.953,546.422,491.324,
527.569,716.099,784.026,508.713,589.343,244.814,405.472,709.831,752.753,548.092,662.415,434.046,502.882,561.684,405.845,
682.796,352.726,412.344,309.046,410.217,434.071,722.805,711.512,440.271,282.314,631.779,365.924,416.811,640.935,785.356,
752.077,491.077,729.597,389.341,830.821,381.144,619.844,553.763,529.625,312.949,744.631,588.962,245.925,437.031,563.3,
416.101,266.037,496.354,389.895,625.012,501.022,475.79,598.845,486.716,409.708,624.335,734.766,318.628,539.133,599.185,
370.311,549.261,601.139,329.416,479.939,282.109,292.824,662.444,747.596,450.538,469.598,286.368,591.174,398.183,442.575,
629.749,452.03,519.863,504.828,540.392,564.287,657.074,314.33,763.633,687.779,453.377,767.397,437.948,537.512,486.189,
418.424,380.055,602.91,398.877,824.435,488.797,468.333,554.766,406.12,656.355,441.975,616.942,407.308,525.145,556.936,
388.641,335.811,362.438,748.21,769.94,463.434,390.514,353.631,483.872,161.728,369.086,491.05,284.588,547.831,672.157,
349.734,290.931,570.155,576.497,720.074,569.149,441.313,254.531,708.362,454.669,511.646,297.74,369.66,203.089,489.365,
446.58,811.513,384.324,652.004,466.357,509.233,872.731,296.207,592.814,521.139,390.348,469.99,707.302,566.606,718.028,
593.6,251.27,777.533,623.298,718.456,400.434,479.933,617.979,478.475,625.322,602.815,322.32,543.362,396.785,391.932,
339.781,470.908,592.649,283.202,289.43,519.259,383.935,385.754,280.266,344.654,795.588,246.249,502.349,532.677,295.465,
435.745,252.355,289.064,564.124,194.663,588.392,550.5,434.666,239.029,346.04,687.052,634.938,323.314,180.821,478.498,
329.429,272.36,614.307,522.574,332.308,343.233,274.719,301.749,246.924,571.449,624.627,467.001,182.585,320.47,612.38,
509.203,305.356,268.103,558.941,331.211,499.308,325.376,428.034,324.634,215.711,452.202,388.657,389.505,196.783,368.033,
680.49,313.419,749.324,285.753,319.418,419.825,262.796,394.985,233.207,659.374,537.194,211.395,736.575,613.935,353.508,
458.816,516.303,252.388,478.262,746.872,559.633,341.85,334.15,221.547,403.704,638.87,334.678,231.642,317.97,548.741,
314.455,249.221,274.061,468.06,432.733,243.807,455.129,242.09,294.728,302.667,344.939,723.363,444.353,605.64,274.28,
