506.36,681.445,706.71,624.715,455.919,330.843,625.564,540.673,500.931,459.666,167.089,571.69,281.417,471.92,791.206,
289.135,590.097,555.03,735.135,319.318,316.516,243.139,387.322,502.957,418.228,356.922,357.234,105.882,385.154,64.8603,
127.887,119.988,187.13,389.781,269.239,191.118,181.035,228.223,355.287,598.511,611.986,72.8711,446.574,398.386,166.843,
223.355,129.87,233.754,276.335,275.54,234.545,547.84,406.855,490.304,254.802,247.497,378.355,66.2455,386.283,241.364,
176.934,289.075,296.249,239.628,449.364,149.786,211.349,366.165,416,386.714,354.968,299.742,225.962,238.447,460.234,
68.2558,59.0153,132.103,141.881,213.787,63.3815,191.527,121.224,399.461,435.854,156.523,75.3706,406.023,378.657,440.478,
107.39,590.716,247.284,307.59,80.8255,432.33,84.6791,472.345,186.105,129.384,222.402,58.0884,332.384,531.908,577.183,
339.536,223.258,67.7934,145.157,728.143,450.944,158.178,235.868,210.074,121.851,195.48,309.781,291.112,64.2933,176.486,
291.085,345.088,183.698,337.749,128.788,284.019,253.968,62.6074,184.459,156.297,175.83,74.3097,348.307,147.894,405.831,
102.371,293.733,399.716,209.771,333.97,369.685,295.052,230.011,61.7127,312.123,224.917,140.391,379.764,130.565,552.198,
304.551,263.221,289.361,217.086,66.6701,619.843,117.539,239.817,349.284,220.272,127.658,281.553,171.603,119.331,202.162,
50.0556,153.14,598.347,107.636,202.635,434.578,164.616,133.01,109.748,382.221,280.851,262.249,67.3921,351.637,202.559,
192.696,353.298,163.987,181.844,203.861,267.448,221.218,164.206,221.008,360.305,57.4533,439.763,251.423,316.754,135.523,
63.643,293.378,261.763,308.994,323.602,641.654,122.764,412.858,91.4857,293.391,123.2,348.584,202.604,247.71,60.7618,
157.254,334.797,139.31,587.922,638.951,264.36,159.181,468.154,180.838,443.196,358.456,395.822,680.553,220.932,332.049,
230.94,309.298,183.522,202.455,146.358,279.883,131.65,247.551,177.501,287.908,207.614,556.752,164.344,59.9418,92.1729,
91.2559,294.097,199.592,186.466,216.999,389.602,393.93,97.0635,314.479,121.713,126.093,275.183,410.774,112.743,295.618,
60.9174,409.059,263.673,175.442,256.327,90.0034,359.471,391.221,277.755,101.65,326.589,215.626,237.884,168.096,366.683,
226.324,225.434,517.635,169.717,343.675,266.419,141.227,132.532,678.141,535.186,68.1632,308.431,221.419,269.641,248.874,
244.476,98.1455,145.97,153.402,280.029,285.09,382.324,133.627,235.785,255.335,439.252,294.836,163.304,188.346,439.781,
120.827,61.5422,207.919,395.134,163.453,196.97,115.674,99.6923,164.98,120.381,440.147,197.765,122.624,244.772,176.173,
78.7356,582.924,321.671,628.316,631.775,195.339,219.466,86.9421,258.465,142.96,286.636,191.731,201.392,157.302,155.26,
185.503,228.531,299.436,194.896,60.7191,276.117,448.982,331.037,59.5794,258.588,530.27,241.559,333.932,155.068,413.732,
233.627,105.689,185.484,617.042,578.375,199.898,156.955,106.426,346.796,313.084,341.911,138.065,75.5903,254.982,561.935,
266.961,378.357,88.461,348.539,201.517,200.069,386.885,254.457,343.617,88.1844,135.856,348.047,219.896,459.755,290.634,
456.423,88.9285,439.516,439.516,471.372,112.936,307.172,136.968,301.328,69.4429,268.76,331.373,298.31,60.8826,492.106,
288.388,105.996,102.618,472.573,217.598,64.087,319.293,188.04,572.909,284.759,243.607,315.207,82.8711,194.039,371.525,
57.3459,131.736,60.6836,183.51,536.501,142.725,557.541,69.806,283.21,455.665,113.457,302.46,427.028,438.933,246.725,
253.547,236.529,55.6462,283.344,348.162,273.539,186.212,138.223,206.676,108.069,419.034,338.968,327.522,103.522,330.093,
542.856,587.378,254.027,407.429,251.914,350.472,161.261,382.033,344.432,65.7038,201.88,720.536,386.269,347.793,293.946,
95.8905,94.3522,58.4437,490.36,310.696,100.691,446.081,175.364,55.0855,67.4831,670.116,115.143,542.817,144.516,97.2955,
396.456,346.158,136.308,313.712,336.737,196.133,186.82,68.1939,382.983,202.423,226.417,97.8527,633.32,175.189,283.745,
256.595,57.8762,75.4081,63.5064,224.162,286.283,259.865,332.74,112.934,209.946,238.511,93.0787,648.831,147.498,289.666,
