616.837,509.043,779.945,603.786,558.391,161.898,461.369,389.609,231.869,494.53,475.542,291.744,691.415,311.305,620.047,
163.731,269.845,399.711,348.737,571.326,198.494,647.831,586.089,257.344,168.015,186.922,524.396,359.42,221.91,618.795,
60.6132,384.096,324.528,57.6564,416.144,365.726,290.526,259.692,438.571,433.071,294.855,109.616,267.702,215.548,267.832,
81.4578,109.594,100.132,110.679,234.251,331.523,93.4682,234.252,421.832,153.443,255.663,396.455,164.739,257.253,166.843,
77.6408,85.3132,121.635,442.765,233.056,139.298,108.726,84.8521,398.026,58.7597,152.823,130.439,162.077,275.342,145.889,
59.7584,272.267,147.062,282.67,63.0896,245.905,161.292,395.586,262.495,531.457,213.114,70.2284,341.953,135.691,241.849,
240.092,92.8933,85.4173,126.701,474.521,69.8778,147.222,146.827,317.333,268.698,117.457,131.963,170.784,85.3275,70.5992,
229.666,140.669,76.2857,112.822,275.424,209.08,155.017,545.42,269.966,187.841,116.446,282.933,64.5093,143.433,75.675,
64.6484,83.5723,245.837,122.426,446.106,338.561,145.221,78.8661,122.92,225.98,136.086,127.532,81.0127,116.749,137.196,
127.463,114.441,91.9313,61.6157,161.144,80.7382,414.628,108.826,58.8202,74.2607,91.1568,82.5242,161.924,441.983,297.552,
215.576,72.982,617.278,201.35,64.0175,155.876,57.4262,63.461,101.35,321.071,153.69,150.277,159.37,410.244,83.6811,
236.814,617.806,204.552,183.481,69.7402,219.172,326.365,74.8031,319.74,71.4143,71.9047,168.958,164.263,422.85,164.025,
263.782,205.433,194.903,175.141,193.804,128.287,109.267,370.625,60.6441,178.234,69.707,376.247,74.1336,238.246,84.3516,
196.767,160.88,322.787,79.1706,146.827,94.8995,419.685,145.85,289.713,167.275,343.27,146.842,252.223,497.851,84.4353,
90.1923,116.506,136.253,166.437,374.056,177.467,90.5962,87.7088,259.186,107.034,140.326,65.0604,55.9411,53.2476,58.4832,
62.8904,61.9542,450.295,191.483,66.7494,396.272,297.189,395.984,120.037,105.318,119.158,57.4032,211.851,301.006,58.3213,
154.018,208.936,53.3865,276.9,322.28,221.247,97.5157,104.819,239.663,305.97,287.615,195.983,209.532,228.028,563.539,
72.2932,291.361,55.4016,169.403,638.541,64.2329,74.2967,128.034,68.3176,425.188,285.8,199.573,62.2423,317.017,123.517,
78.0851,370.089,59.2103,116.447,75.1628,285.213,58.6052,154.918,142.725,63.5007,106.352,63.646,88.4818,398.609,200.5,
299.19,195.655,279.844,292.507,129.483,244.05,204.49,54.8643,118.04,317.933,106.156,215.008,110.835,591.933,98.134,
62.7434,333.403,243.804,156.212,248.939,73.1229,56.3979,105.952,343.763,173.239,98.0901,59.8163,567.22,434.258,53.1844,
68.5094,198.281,65.7583,238.216,107.561,141.46,60.5448,64.324,359.716,397.212,152.353,287.395,429.638,71.3448,298.238,
58.9964,186.332,214.68,333.169,271.05,110.27,611.817,664.6,516.597,318.04,428.302,112.492,53.5349,154.078,78.1093,
137.287,78.5541,64.7257,145.762,411.141,194.095,60.0538,115.628,246.118,269.916,65.1966,98.6022,88.47,110.044,286.428,
57.9369,108.662,610.776,95.9175,65.4408,404.233,64.7485,130.564,64.9951,446.576,187.901,105.304,240.391,174.262,115.393,
110.267,187.937,170.763,166.376,98.2268,52.0919,114.635,369.529,156.046,147.38,176.356,58.2089,170.676,431.425,253.542,
135.782,60.3362,300.832,98.3887,107.627,383.01,126.275,346.867,407.383,64.5841,328.977,189.751,63.1056,118.607,214.873,
129.554,230.951,122.236,173.8,155.829,123.708,257.935,79.8707,436.126,87.0677,140.02,404.967,116.517,140.006,130.998,
57.1814,240.953,61.8224,73.0132,351.985,248.921,431.271,156.647,77.963,89.0018,58.3493,181.519,63.415,338.769,191.016,
